source	target	weight
ETS1	ZNF81	-0.913455210730259
ETS1	CCND2	0.913446866085282
ETS1	CFAP299	-0.913322405949986
ETS1	KIF26B	0.912905278742776
ETS1	AFMID	-0.91277056121764
ETS1	PUS10	-0.912733281233767
ETS1	KLHL14	0.912669295330786
ETS1	SLC22A6	-0.912554321666974
ETS1	OTOGL	-0.912063529453761
ETS1	MTTP	-0.911875214442766
ETS1	CITED4	0.911617382547843
ETS1	BAIAP2	-0.91155655775195
ETS1	DNM3	0.911350929637421
ETS1	P4HA2	-0.911236936424343
ETS1	MYO7A	-0.911109437305072
ETS1	TEX2	-0.910983113557932
ETS1	DPF3	-0.910846986199114
ETS1	ENO1	0.91071244627099
ETS1	DIO1	-0.910633278180563
ETS1	SAMD5	-0.910535857044382
ETS1	TNS1	-0.910495346892328
ETS1	PFKFB3	0.910443728507256
FOSL2	FOSL2	0.994045294785089
FOSL2	BAIAP2L1	0.993066140588291
FOSL2	NAMPT	0.992046673489237
FOSL2	SLC47A1	-0.991825377803741
FOSL2	GALM	-0.989102184197695
FOSL2	ITGA3	0.989033811773089
FOSL2	BHMT2	-0.988193477756846
FOSL2	HNF4A	-0.987502942232131
FOSL2	ETS1	0.986100722909423
FOSL2	NFKBIZ	0.985592878354564
FOSL2	TNFAIP8	0.985220675715316
FOSL2	RNF152	-0.985168974045624
FOSL2	SLC16A9	-0.984503630143797
FOSL2	MIR4435-2HG	0.983148272482018
FOSL2	MYH9	0.983090887481292
FOSL2	EPHX2	-0.982836721551585
FOSL2	GIPC2	-0.982499283944606
FOSL2	VCL	0.982373914090064
FOSL2	ENPEP	-0.981599680529499
FOSL2	TES	0.980726333604866
FOSL2	HSPG2	0.97975074670031
FOSL2	ADD3	-0.979527121744489
FOSL2	STK39	0.979434528325921
FOSL2	SOGA3	0.978519696854385
FOSL2	PRLR	-0.978112526127539
FOSL2	LAMC1	0.977342744457365
FOSL2	MSANTD3	0.977153281043574
FOSL2	FMO4	-0.977106654705694
FOSL2	MAP3K20	0.977033353050585
FOSL2	SHMT1	-0.977009049176193
FOSL2	CYTOR	0.976613751432483
FOSL2	ALDH8A1	-0.9760427722022
FOSL2	BBOX1	-0.974334641418508
FOSL2	MPZL1	0.974261657072772
FOSL2	DPYS	-0.974168835485554
FOSL2	ITGB3	0.974142003418395
FOSL2	ACTN1	0.973881732842535
FOSL2	IQGAP2	-0.973482073622573
FOSL2	RND3	0.973113954232357
FOSL2	RNF24	0.973073618803578
FOSL2	KIF2A	0.972872644605703
FOSL2	MYO1B	0.972804473705274
FOSL2	PGM2L1	0.972698125678323
FOSL2	MAP1B	0.972537030779383
FOSL2	PLOD2	0.972382339441432
FOSL2	PFKP	0.972223908152253
FOSL2	ABHD6	-0.972042791582183
FOSL2	ITPR3	0.971919407995593
FOSL2	DMGDH	-0.9715669878329
FOSL2	CYP4V2	-0.971130529705226
FOSL2	TTC38	-0.971084361769914
FOSL2	SRGAP2	0.970220586586101
FOSL2	ITGB6	0.970011277197998
FOSL2	RASSF3	0.969982232449727
FOSL2	MARC2	-0.969332560418571
FOSL2	HNF1A	-0.969247401660439
FOSL2	PTPRE	0.969117500257363
FOSL2	SH3BP4	0.968719993741501
FOSL2	HS3ST1	0.968394441939788
FOSL2	HECW1	-0.968132272915451
FOSL2	ENPP2	-0.96809254537693
FOSL2	ENAH	0.967833264653871
FOSL2	RGN	-0.96719895156437
FOSL2	GHR	-0.967038960861751
FOSL2	CSNK1E	0.96703047175094
FOSL2	UBASH3B	0.967002362468746
FOSL2	SLC6A13	-0.966984569355267
FOSL2	SLC12A8	0.96697528684113
FOSL2	MFSD6	0.96690608683126
FOSL2	SLC16A12	-0.96666036127849
FOSL2	STK17A	0.966492554673434
FOSL2	CUBN	-0.966249505398787
FOSL2	IYD	-0.966236537733486
FOSL2	NLN	0.965645087913462
FOSL2	HAGH	-0.965587473916145
FOSL2	MINDY2	0.965567218369551
FOSL2	FREM2	-0.965564460861805
FOSL2	TLE1	0.965509625749542
FOSL2	CLCF1	0.96529438612207
FOSL2	EHHADH	-0.965273358760527
FOSL2	PLCB4	0.96505237354638
FOSL2	ESR1	-0.964817952763157
FOSL2	A1CF	-0.964623488247421
FOSL2	ADAM10	0.964476187750349
FOSL2	ACMSD	-0.964329994504558
FOSL2	CACNA2D3	0.964136892369346
FOSL2	KIAA0408	0.96410597712982
FOSL2	UXS1	0.96392650566038
FOSL2	LINC01788	-0.96334756833644
FOSL2	OGFRL1	0.962946594101313
FOSL2	PDZK1	-0.962603875961656
FOSL2	SLC38A1	0.962600959540662
FOSL2	PDGFB	0.962415274661901
FOSL2	RELL1	0.962374225282893
FOSL2	IL18	0.962180472349539
FOSL2	MYO1D	0.961829264513481
FOSL2	WDR72	-0.961628285865962
FOSL2	HSPA4L	-0.961583138555964
FOSL2	JAZF1	0.961362586953382
FOSL2	PROSER2	0.961147768367569
FOSL2	PARP12	0.961130019003128
FOSL2	SYDE2	-0.961124504815589
FOSL2	DISC1	0.960932517300954
FOSL2	CAPN2	0.96089953167669
FOSL2	KLKB1	-0.960798618988549
FOSL2	AASS	-0.960728757003993
FOSL2	TNFAIP3	0.960617838448136
FOSL2	AK4	-0.960609401471436
FOSL2	MME	-0.960056125954563
FOSL2	GRAMD1C	-0.9599902777796
FOSL2	ASB13	-0.959938889473204
FOSL2	AFAP1	0.959859476478622
FOSL2	LINC02275	-0.959822287198761
FOSL2	KHDRBS1	0.95979032497501
FOSL2	GLYAT	-0.959711023100093
FOSL2	NF2	0.959659310436386
FOSL2	MIR100HG	-0.959208820268639
FOSL2	SLCO2A1	0.959063656161807
FOSL2	FHL2	0.958966395772594
FOSL2	TM7SF3	-0.958766839615155
FOSL2	PFKFB3	0.958319053751206
FOSL2	LRRFIP1	0.958288089165221
FOSL2	BIRC3	0.957454351323381
FOSL2	IRF1	0.956883615229439
FOSL2	PEPD	-0.956778332108708
FOSL2	C11orf80	0.956552547409869
FOSL2	BICD1	0.956343134304633
FOSL2	SUSD1	0.95606099921774
FOSL2	SLIT2	-0.955940955051502
FOSL2	UPP1	0.955407964141152
FOSL2	AP1S3	0.955045308486984
FOSL2	SLC23A1	-0.955016291966741
FOSL2	TFDP2	-0.95474802303985
FOSL2	MYOF	0.95474114710362
FOSL2	PLSCR1	0.954727345769406
FOSL2	SACS	0.954688730082548
FOSL2	PBLD	-0.954668671659906
FOSL2	AGXT2	-0.954586257695001
FOSL2	TENM3	0.953980904452003
FOSL2	RPL34-AS1	-0.953853613308841
FOSL2	GDF15	0.953706854111418
FOSL2	MIR31HG	0.953502236972182
FOSL2	PNPLA1	-0.953452358511842
FOSL2	HDAC7	0.953370548126139
FOSL2	ASPA	-0.953331211403402
FOSL2	KCNJ3	-0.953202200104857
FOSL2	RHOBTB1	-0.953027043127159
FOSL2	ACTR3	0.952974730862717
FOSL2	RNF145	0.952879701163978
FOSL2	UBE2Z	0.952814342737909
FOSL2	BHMT	-0.952774914101933
FOSL2	SERPINF2	-0.952552829770414
FOSL2	ATP9A	0.952523626829682
FOSL2	OSBPL3	0.952481771289366
FOSL2	SLC16A10	-0.952443682583543
FOSL2	PRKCI	0.952345808698179
FOSL2	UGCG	0.951980376168739
FOSL2	TMEM246-AS1	-0.951956967627973
FOSL2	KLF15	-0.951838244047958
FOSL2	ICA1	0.951547043398683
FOSL2	DDX21	0.951521665969394
FOSL2	SMYD2	0.951438417941661
FOSL2	TP53BP2	0.951276321484252
FOSL2	THBS2	0.951157425950242
FOSL2	TPM1	0.95078826723904
FOSL2	SGPP2	0.950691057509037
FOSL2	MIOX	-0.950451596748307
FOSL2	GPR89B	-0.950341244244686
FOSL2	ADH6	-0.950187767724512
FOSL2	SYNJ2	0.950121758435542
FOSL2	NOTCH2	0.94990963119341
FOSL2	PLEKHH2	0.949872437940084
FOSL2	SLC36A2	-0.949840081112854
FOSL2	CNTN3	-0.949800340216804
FOSL2	MYLK4	-0.949778311294155
FOSL2	EBNA1BP2	-0.949749736998981
FOSL2	ACAD11	-0.949383370415167
FOSL2	KLF6	0.949106587732228
FOSL2	MTTP	-0.94907081511629
FOSL2	FMO1	-0.949034431720227
FOSL2	HGD	-0.948859902881104
FOSL2	LRMP	-0.948746249204619
FOSL2	KL	-0.948665833817316
FOSL2	SULT1C4	0.94859532253016
FOSL2	SLC37A1	0.948552098794563
FOSL2	HAO2	-0.948424893747064
FOSL2	TMCO3	0.948361509477309
FOSL2	CDK6	0.948360767153592
FOSL2	ACOX2	-0.948218060867873
FOSL2	LINC01020	-0.948217254174191
FOSL2	SLC17A3	-0.948161226747889
FOSL2	CACNA1E	-0.9480918295863
FOSL2	LAMC2	0.947274473268439
FOSL2	ANXA2	0.947029440330457
FOSL2	MTHFD1L	0.946938868250649
FOSL2	KIRREL1	0.94665111549708
FOSL2	DCDC2	0.946646623694436
FOSL2	ADAMTS1	0.946486890316352
FOSL2	CLDN1	0.946354760502758
FOSL2	ETNK2	-0.946335337463006
FOSL2	PAH	-0.94620373118597
FOSL2	NXN	0.946074204315481
FOSL2	ABCA1	-0.945882134065208
FOSL2	NT5DC3	0.945698775232433
FOSL2	CYFIP2	-0.945618128843408
FOSL2	CPEB4	-0.945402114506351
FOSL2	SLC7A9	-0.94539020668453
FOSL2	UBE2Q2	0.945309624564759
FOSL2	AHR	0.945096411495611
FOSL2	MICAL2	0.945046626558119
FOSL2	TUBB6	0.944956061302899
FOSL2	SLC7A1	0.944832713647411
FOSL2	TMEM192	-0.94471605995247
FOSL2	MFSD4B	-0.944251224148783
FOSL2	SH3YL1	-0.944229017832432
FOSL2	DDX60L	0.943969206999158
FOSL2	CRYL1	-0.943903758709112
FOSL2	PANK1	-0.943898750245921
FOSL2	ATF3	0.943869633344415
FOSL2	JPT2	0.943742883637465
FOSL2	CASC15	0.943493128578025
FOSL2	TNFAIP2	0.943415887059916
FOSL2	TGFBR3	-0.94331321088443
FOSL2	HDAC9	0.943286288546025
FOSL2	FSTL3	0.943210717357219
FOSL2	PXDN	0.943205994701387
FOSL2	HIBCH	-0.943087210083324
FOSL2	PTBP3	0.943085078655255
FOSL2	SLC4A4	-0.942568156817441
FOSL2	KDM5B	0.942487453667176
FOSL2	SLC13A2	-0.942466388241627
FOSL2	LRIG3	-0.942405530114989
FOSL2	MET	0.942140802820668
FOSL2	MYC	0.942133555985266
FOSL2	SLC34A1	-0.942051673741432
FOSL2	MAP4K4	0.941996355206366
FOSL2	RMST	-0.941653631171074
FOSL2	PML	0.941498090162499
FOSL2	F11	-0.941452879468095
FOSL2	PDZRN3	-0.941082382798242
FOSL2	ANKLE2	0.940951336994419
FOSL2	ACSF2	-0.94086032600333
FOSL2	GPR155	-0.940855277251987
FOSL2	SLC30A4	-0.940749403133957
FOSL2	PTGER3	-0.940697685276853
FOSL2	ANKS4B	-0.94061856852864
FOSL2	ALDH1A2	0.940569852838362
FOSL2	ARHGEF10	0.940543220469031
FOSL2	IGSF11	-0.940369366386101
FOSL2	TRPC1	0.940257438397528
FOSL2	EFCAB13	0.940166886651669
FOSL2	RGL1	-0.9400687464734
FOSL2	LINC01510	-0.940052770346063
FOSL2	HRH1	0.939943549485745
FOSL2	EPHA2	0.939797324042997
FOSL2	PCLO	-0.939696386589527
FOSL2	OR2T11	-0.939562355083763
FOSL2	SARDH	-0.939354595106322
FOSL2	SLC12A6	-0.938859577266063
FOSL2	EIF1B-AS1	-0.938840930921573
FOSL2	L2HGDH	-0.938804646083752
FOSL2	USP2	-0.93876393436991
FOSL2	IQGAP1	0.938642020389992
FOSL2	LRRK1	0.938615686819048
FOSL2	MAP4K3-DT	-0.938492826819331
FOSL2	SCN9A	-0.938464181345985
FOSL2	ACSM5	-0.938364470881165
FOSL2	PPP1R16B	-0.938351389077609
FOSL2	TRPV4	-0.938201950868329
FOSL2	ZNF521	-0.937804311930692
FOSL2	OCLN	0.937763845810556
FOSL2	SLC6A19	-0.937681074948139
FOSL2	KLRG2	0.93741790916008
FOSL2	MYO5C	0.937391646274907
FOSL2	TUB	-0.937296588133595
FOSL2	SLC17A1	-0.937250749578595
FOSL2	PIPOX	-0.937107612631364
FOSL2	CAPN3	-0.936831767785775
FOSL2	CADM1	0.936801258847553
FOSL2	B4GALT4	-0.936702239690828
FOSL2	ALDH7A1	-0.936632512422696
FOSL2	LINC00871	-0.936520530913261
FOSL2	RTCA-AS1	-0.936436033302065
FOSL2	KALRN	0.93633894677187
FOSL2	GLYATL1	-0.936309534689853
FOSL2	TCIM	0.936002621297375
FOSL2	C10orf67	-0.936001516480622
FOSL2	SLC22A6	-0.935725331886116
FOSL2	TRIM13	-0.935438349620314
FOSL2	TJP1	0.93540418110351
FOSL2	ZFHX3	0.935351522669714
FOSL2	KCNJ16	-0.935276767131629
FOSL2	LINC00671	-0.935167048677836
FOSL2	SLC35D1	-0.935094463535799
FOSL2	RTN4	0.934944578884802
FOSL2	PARVA	0.934930895557407
FOSL2	DTWD2	-0.934702051097295
FOSL2	ARHGAP40	0.934634098183232
FOSL2	TPCN1	-0.934363510719104
FOSL2	SEMA3C	0.934238987575532
FOSL2	XYLB	-0.934168265105757
FOSL2	ZFAT	-0.934105540743944
FOSL2	KAZN	0.934092857908716
FOSL2	VDR	-0.933945402720408
FOSL2	LRP2	-0.933902723909165
FOSL2	NID1	-0.933861465387448
FOSL2	RAPGEF5	0.933817964440672
FOSL2	ICAM1	0.933648119172349
FOSL2	ACSM2B	-0.933641239458769
FOSL2	PDZD3	-0.933497660209624
FOSL2	DIO1	-0.933335590199937
FOSL2	VSTM4	-0.933216264969709
FOSL2	DRAIC	-0.933213125958789
FOSL2	ALAD	-0.932978375588759
FOSL2	MTHFS	-0.932915847034101
FOSL2	ATRNL1	0.93289551127718
FOSL2	NMT2	0.932751608487992
FOSL2	FRMD1	-0.932280632749842
FOSL2	DZIP1	-0.932258066386245
FOSL2	MGAM	-0.932229000897631
FOSL2	KCNAB2	-0.932102869175344
FOSL2	BTD	-0.932076612359266
FOSL2	SORD	-0.9320558306472
FOSL2	OR2G6	-0.931955495212446
FOSL2	GRAMD1B	-0.931842169032541
FOSL2	GRIA3	-0.931607064852158
FOSL2	TTC21B	-0.931496484007588
FOSL2	KCTD1	0.93144467960057
FOSL2	ACACB	-0.931377330018121
FOSL2	NECTIN2	0.931245479832539
FOSL2	RERGL	-0.9312394072244
FOSL2	FAS	0.931210612432914
FOSL2	CCDC50	0.931208393860847
FOSL2	SLC27A2	-0.930909553270637
FOSL2	DDC	-0.930744395805324
FOSL2	LMCD1	0.930642989577972
FOSL2	HDHD3	-0.930478106308922
FOSL2	G6PC	-0.930453598417332
FOSL2	FN3K	-0.930253808094192
FOSL2	CYP4A11	-0.930185821004947
FOSL2	MARK1	0.930028121247888
FOSL2	AMOTL1	0.929974417955208
FOSL2	BACE2	0.929900895195274
FOSL2	PRKCQ	0.929773287169119
FOSL2	ALDH1L1	-0.929749383485187
FOSL2	TMEM106A	-0.92938961508909
FOSL2	COL4A1	0.928884265621725
FOSL2	PLG	-0.928881894491789
FOSL2	SLCO3A1	0.928862253394707
FOSL2	TACC1	-0.928237516822238
FOSL2	TENM1	-0.928225418212073
FOSL2	MRAS	0.928220183809871
FOSL2	ARNTL2	0.928148436468837
FOSL2	TPD52L1	0.92806295380671
FOSL2	SPIRE1	0.9276515714252
FOSL2	SNX30	-0.927558937822351
FOSL2	PLCL2	-0.927387967548001
FOSL2	ACSL4	0.927304488442701
FOSL2	CFAP54	0.926911269489152
FOSL2	TPK1	0.926869226730417
FOSL2	ALPK3	0.926679000791053
FOSL2	MYO1C	0.92662065884659
FOSL2	TINAG	-0.926556850639207
FOSL2	DCBLD2	0.926534081579743
FOSL2	RHBDF2	0.926412716064684
FOSL2	PPP1R21	-0.926059418019767
FOSL2	PTPRF	0.926006094954195
FOSL2	MRO	-0.92597079505595
FOSL2	SLC5A2	-0.925727977973548
FOSL2	XKR4	0.925688956515327
FOSL2	PRKX	0.925465940310555
FOSL2	RASA3	0.925428293721809
FOSL2	PTPRO	0.925401944421905
FOSL2	MCCC1	-0.924951645599681
FOSL2	ASS1	-0.924931723396107
FOSL2	OSBPL8	-0.924855792997586
FOSL2	SOD2	0.924766238853127
FOSL2	SFXN2	-0.924450165995674
FOSL2	ST6GAL1	0.92408348557599
FOSL2	PDE3A	-0.923943315329995
FOSL2	SGO1-AS1	-0.923844135530832
FOSL2	GABRB3	-0.923781713094937
FOSL2	SLFN5	0.92337959990044
FOSL2	ACOT13	-0.923340582272099
FOSL2	UPB1	-0.92326450376108
FOSL2	NPL	-0.923145714956609
FOSL2	TTC39C	0.923099665337837
FOSL2	SORCS1	-0.922738289706049
FOSL2	MAOA	-0.92268218206474
FOSL2	BHLHE40	0.922676329625
FOSL2	PVT1	0.922475952261744
FOSL2	HNRNPU	0.922444410792408
FOSL2	RNF144B	0.922364960883216
FOSL2	SLC9C1	0.922041035953603
FOSL2	KMO	-0.922011255578533
FOSL2	FAM49B	0.921789814537805
FOSL2	NAV2	0.921629003166135
FOSL2	APP	0.921404053854974
FOSL2	DEPDC7	-0.921302587194425
FOSL2	SYT6	-0.921131042443397
FOSL2	ANXA3	0.921022393986161
FOSL2	GNL3	0.920993962440268
FOSL2	PLA2G12B	-0.920972233105239
FOSL2	TMEM26	-0.920948945332705
FOSL2	CNNM2	-0.920836107400344
FOSL2	MAMLD1	0.920587533460827
FOSL2	KCNT2	0.920472603978157
FOSL2	HIF1A	0.920264133258057
FOSL2	GNAI1	0.920261324588924
FOSL2	ATP8B4	-0.919966223081139
FOSL2	ABCC1	0.919776831676599
FOSL2	LINC01060	-0.919641873490043
FOSL2	ACSS3	-0.919514678918656
FOSL2	MYO1E	0.919288317901516
FOSL2	NMRK1	-0.919177152105545
FOSL2	SLC22A8	-0.919052147889391
FOSL2	PDZD2	-0.918999512638092
FOSL2	STX2	0.918984005999002
FOSL2	FUT6	-0.918892250231648
FOSL2	XPNPEP2	-0.918709858324972
FOSL2	KIF26B	0.918499769156446
FOSL2	ARHGEF40	0.918208705175329
FOSL2	SLC35F3	0.918164910019892
FOSL2	RAP1GAP2	0.917973983553618
FOSL2	KLHL32	-0.917869452915555
FOSL2	COLEC11	-0.917856047215845
FOSL2	LOXL1	0.917793849757487
FOSL2	ALPL	-0.917716999759953
FOSL2	NAT1	-0.91754489836362
FOSL2	AKAP12	0.917160413221086
FOSL2	PRODH2	-0.917102234651863
FOSL2	ADORA2A-AS1	-0.916997543199856
FOSL2	CREB5	0.916959358647717
FOSL2	SLC23A3	-0.916908519599064
FOSL2	ANGPTL3	-0.9168532817201
FOSL2	ATP8B1	0.916730052797274
FOSL2	FAM110B	0.916641498345876
FOSL2	LBR	0.916552433373562
FOSL2	CDH9	-0.916509228570707
FOSL2	DTNA	0.916464810580541
FOSL2	ATP2B4	0.916451912567555
FOSL2	CLDN10	-0.916278448416546
FOSL2	GLCE	-0.916262680889261
FOSL2	NUAK2	0.916247675743539
FOSL2	NT5DC1	-0.916213719739623
FOSL2	ZYG11A	-0.916156113396472
FOSL2	ST5	0.916142157282774
FOSL2	LINC00955	-0.915847841917563
FOSL2	BBS2	-0.915847609875113
FOSL2	NFKB1	0.915790812770217
FOSL2	SOGA1	0.915787757074259
FOSL2	SLC25A44	-0.915761512974777
FOSL2	GLG1	-0.91573358497588
FOSL2	PTGFRN	0.915612697956374
FOSL2	RRAD	0.915440525095338
FOSL2	ALOX5	0.915370864793347
FOSL2	KIAA1549	-0.915189109984283
FOSL2	STAC	0.915151628613513
FOSL2	PSD3	0.915009163236674
FOSL2	ACE	-0.913980624158018
FOSL2	SLC2A2	-0.913977748460221
FOSL2	CEACAM1	-0.913925651619474
FOSL2	DIRC3	-0.913918290705752
FOSL2	RBMS3	0.913710527209741
FOSL2	NFKBIA	0.913544629765411
FOSL2	DLG2	-0.912941422581042
FOSL2	SMARCA1	0.912914362265116
FOSL2	SSBP2	0.912748019371091
FOSL2	MSRA	-0.912452431160134
FOSL2	PTCHD4	0.912426669104067
FOSL2	SNTB1	0.912406647478021
FOSL2	LINC00886	-0.912405563741714
FOSL2	IQSEC3	-0.912321177446944
FOSL2	NCK2	0.912315372310192
FOSL2	ACO1	-0.912251293374113
FOSL2	WSB1	0.911970969216944
FOSL2	PNPLA3	-0.911879160958154
FOSL2	FOLH1	-0.911877398224656
FOSL2	ZFP36L1	0.911811897217603
FOSL2	BHLHE41	0.911778814067107
FOSL2	ACSL1	-0.911762894616344
FOSL2	PPP1CB	0.911701283468365
FOSL2	RALYL	-0.911571157211201
FOSL2	EPB41L3	-0.911473483697892
FOSL2	GREB1	-0.911259895268772
FOSL2	ESPN	-0.911154735062365
FOSL2	SGIP1	0.910897770334344
FOSL2	CELF2	0.910692504246705
FOSL2	ALDH4A1	-0.910611398699541
FOSL2	CDKL1	-0.910470183098877
FOSL2	DENND2A	0.910158456520808
FOSL2	ABCA13	0.910023714853711
FOSL2	SYN2	-0.909987546982488
FOSL2	CCL2	0.909956145996802
FOSL2	TESC	0.909955428195166
FOSL2	ITGAV	0.909920641370429
FOSL2	DAO	-0.909901493233765
FOSL2	NRXN3	0.909901102852195
FOSL2	EPM2A	-0.909896785843025
FOSL2	LRRC28	-0.909891633307762
FOXC1	WDR72	-0.993678958192464
FOXC1	RHOBTB1	-0.990312241074615
FOXC1	PRKCQ	0.989777032317755
FOXC1	MYO5C	0.98649295410837
FOXC1	TENM1	-0.981498151760103
FOXC1	SUGCT	-0.980183384073927
FOXC1	SLC38A1	0.980009301793856
FOXC1	EPB41L3	-0.979564740896654
FOXC1	CRYL1	-0.979276055239234
FOXC1	SLIT2	-0.979087087641619
FOXC1	MYOF	0.978214337657107
FOXC1	CD47	0.977387768515181
FOXC1	MAPT	-0.977145072959012
FOXC1	ALDH1L1	-0.977000275474262
FOXC1	TRPM3	-0.976092628617575
FOXC1	RNF144B	0.976003565799455
FOXC1	RND3	0.975053976113348
FOXC1	CLDN1	0.974421921907575
FOXC1	SLC35D1	-0.974399333123156
FOXC1	ADORA2A-AS1	-0.974012548494416
FOXC1	DPYS	-0.973738227948426
FOXC1	SLC16A10	-0.973275360851732
FOXC1	AASS	-0.973151123584252
FOXC1	RCAN3	0.972840824096404
FOXC1	SLC17A3	-0.972385719392866
FOXC1	RNF157	-0.971991744589929
FOXC1	CSNK1E	0.971150613266653
FOXC1	PPARA	-0.970624973388189
FOXC1	GHR	-0.970610356384499
FOXC1	MYO1C	0.970540420970326
FOXC1	SLC30A4	-0.969528173784994
FOXC1	PCLO	-0.969517961846554
FOXC1	ANXA2	0.96935218540327
FOXC1	ACACB	-0.9690317918662
FOXC1	ACMSD	-0.969009086872547
FOXC1	HSPG2	0.968904234700351
FOXC1	ADAMTS1	0.968814106225391
FOXC1	EYA2	-0.968358362740523
FOXC1	TTC38	-0.968349279349929
FOXC1	MSRA	-0.9674457393504
FOXC1	LINC00871	-0.967265159303892
FOXC1	GABRB3	-0.96726072577227
FOXC1	IQGAP2	-0.96711297690096
FOXC1	ITGB6	0.967106842796258
FOXC1	RNF152	-0.96680486263132
FOXC1	CPE	0.966680382685092
FOXC1	LINC01060	-0.96644370022363
FOXC1	LRRK1	0.966146232103805
FOXC1	PPP1R16B	-0.966076299840951
FOXC1	SGPP2	0.965738016769199
FOXC1	UXS1	0.965622579272405
FOXC1	AK4	-0.965273497996979
FOXC1	ECHDC2	-0.96518583044522
FOXC1	PLOD2	0.96490509548005
FOXC1	PRDM5	0.964851108313357
FOXC1	AIG1	-0.964770496225421
FOXC1	SCN9A	-0.964589766933604
FOXC1	SH3BP4	0.964418032124871
FOXC1	FBXO34	-0.964407842437798
FOXC1	PON2	0.964030862860511
FOXC1	PLEKHH2	0.963957321297214
FOXC1	ABHD6	-0.96372452779777
FOXC1	ST6GAL1	0.963673476833951
FOXC1	CACNA1E	-0.963494728692155
FOXC1	SLC4A4	-0.963354316883895
FOXC1	ACSL4	0.96327004810851
FOXC1	JAG1	0.962721387736572
FOXC1	CXADR	0.962666529757565
FOXC1	AGRN	0.9625640834559
FOXC1	TFDP2	-0.962556327651474
FOXC1	STX3	-0.962397452517224
FOXC1	SLC12A6	-0.962251695537164
FOXC1	TLE1	0.962112449621191
FOXC1	SCRN1	0.961479694042237
FOXC1	PPARGC1B	-0.961407191798641
FOXC1	RREB1	-0.960938339784441
FOXC1	ENPEP	-0.960921247107313
FOXC1	EHHADH	-0.960759042065882
FOXC1	PPP1R21	-0.960646332769823
FOXC1	SULT1C2	-0.960347722924169
FOXC1	CNTNAP3B	-0.96017038015846
FOXC1	NID1	-0.960137302521595
FOXC1	MINDY2	0.959867425140139
FOXC1	ANXA3	0.959770986895689
FOXC1	MFSD4B	-0.959756307519587
FOXC1	MIA2	-0.959315211423368
FOXC1	KAZN	0.959287845276105
FOXC1	PLEKHA6	-0.959130599377682
FOXC1	ENPP2	-0.95875893506791
FOXC1	PTGFRN	0.958646762524199
FOXC1	TRPV4	-0.958468650365442
FOXC1	MIR29B2CHG	-0.958426912569881
FOXC1	DLG2	-0.958295548877978
FOXC1	SNX30	-0.957995000435731
FOXC1	HGD	-0.957961859251217
FOXC1	SERPINF2	-0.957961121671525
FOXC1	DMXL2	-0.957683703829731
FOXC1	MIR100HG	-0.957658312057703
FOXC1	OSBPL6	-0.957511782920707
FOXC1	DCDC2	0.95748740467931
FOXC1	VDR	-0.95747140170543
FOXC1	MYC	0.957297333545634
FOXC1	RIN2	-0.9572775021643
FOXC1	CAPN3	-0.957275490055208
FOXC1	PROM1	0.957249572914272
FOXC1	MIR31HG	0.957203913420389
FOXC1	CFAP54	0.957077139668631
FOXC1	TUBGCP3	-0.957004322325644
FOXC1	AGXT2	-0.95699359224718
FOXC1	TNFRSF11B	0.956859752307986
FOXC1	SLC13A3	-0.956855894356749
FOXC1	LINC02147	-0.956735150618193
FOXC1	SSPN	0.956597752460365
FOXC1	KCNT2	0.956479029873101
FOXC1	HPN	-0.95645602560763
FOXC1	LIN52	-0.956256635916011
FOXC1	SFXN5	-0.956210306948705
FOXC1	GLG1	-0.956003788507721
FOXC1	LOXL1	0.955963662446742
FOXC1	LINC00862	-0.955937961956238
FOXC1	CASC15	0.955763632698585
FOXC1	HDAC7	0.955738811732335
FOXC1	GPR155	-0.955650567635599
FOXC1	TPM1	0.955641298805128
FOXC1	LINC01788	-0.955534621071279
FOXC1	SH3GL2	-0.955489358987535
FOXC1	RTN4	0.955475964990754
FOXC1	CEACAM1	-0.955379916170317
FOXC1	PCSK5	-0.955251248393355
FOXC1	UTRN	0.955221846850381
FOXC1	NFKBIA	0.955206628220445
FOXC1	ITPR2	-0.955125769568596
FOXC1	UGT1A1	-0.955062673275355
FOXC1	ST5	0.954942601533754
FOXC1	ATP8B4	-0.954787810600773
FOXC1	ENTPD5	-0.954721640713652
FOXC1	GDF15	0.954642780763948
FOXC1	OGFRL1	0.954461967574034
FOXC1	KLF15	-0.95442385900795
FOXC1	TGFBR3	-0.954306905833817
FOXC1	SLC16A9	-0.954136314915829
FOXC1	ABCA1	-0.954093139165487
FOXC1	TBC1D9	0.954005310484896
FOXC1	TESC	0.953949508388701
FOXC1	CHPT1	-0.953898206532285
FOXC1	RUNDC3B	-0.953818620720819
FOXC1	ITPR3	0.953794135368391
FOXC1	IFI16	0.953718208562547
FOXC1	PRKAG2	-0.953456805765558
FOXC1	ACTN1	0.953366727496154
FOXC1	ADAM10	0.953326420246176
FOXC1	ZFP36L1	0.953322604582757
FOXC1	SYN2	-0.95302117082955
FOXC1	RGN	-0.952809886050472
FOXC1	SRGAP2	0.952747955358749
FOXC1	SOX4	0.952665781643243
FOXC1	ACAD11	-0.952579851018319
FOXC1	OSBPL1A	-0.952564158874604
FOXC1	ESPN	-0.952510960473926
FOXC1	VCAN	0.952493556299338
FOXC1	CNTN3	-0.952326453683548
