MHB_type	Sample	PT_state	loci	nReads	nCPG	MM	PDR	CHALM	MHL	MCR	MBS	Entropy	R2
combinedAll_PT_DMR	SDKZ0057	PT-altered	chr19_19025927_19026037	23	6	0.11458333	0.28571429	0.28571429	0.00764827	0.22916667	0.04731041	0.42744758	0.43750000
combinedAll_PT_DMR	SDKZ0057	PT-healthy	chr19_19097149_19097543	58	18	0.04597701	0.13157895	0.15789474	0.00895203	0.08045977	0.03165548	0.17298873	0.77585034
combinedAll_PT_DMR	SDKZ0057	PT-altered	chr19_19097149_19097543	42	18	0.04571429	0.11538462	0.15384615	0.00630379	0.07428571	0.04347222	0.19967997	0.40238095
combinedAll_PT_DMR	SDKZ0057	PT-healthy	chr19_36258293_36258742	30	19	0.24475524	0.26315789	0.42105263	0.08919141	0.12587413	0.22236030	0.43328337	0.25000000
combinedAll_PT_DMR	SDKZ0057	PT-altered	chr19_36258293_36258742	30	19	0.18248175	0.11111111	0.22222222	0.16225789	0.08029197	0.11918934	0.28969893	0.90277778
combinedAll_PT_DMR	SDKZ0057	PT-healthy	chr19_38819846_38819930	13	6	0.04285714	0.18181818	0.18181818	0.00278375	0.14285714	0.00994640	0.15301732	-0.01562500
combinedAll_PT_DMR	SDKZ0057	PT-altered	chr19_38819846_38819930	14	6	0.23376623	0.54545455	0.54545455	0.03432871	0.29870130	0.10157699	0.63438773	0.35320862
combinedAll_PT_DMR	SDKZ0057	PT-healthy	chr2_27090548_27090890	49	11	0.10215054	0.26086957	0.26086957	0.00675903	0.17204301	0.02037101	0.26531512	0.71428571
combinedAll_PT_DMR	SDKZ0057	PT-altered	chr2_27090548_27090890	53	11	0.19680851	0.45000000	0.55000000	0.03172110	0.21808511	0.13232639	0.66273007	0.33269462
combinedAll_PT_DMR	SDKZ0057	PT-healthy	chr2_38367289_38367537	15	13	0.77358491	0.30769231	0.92307692	0.50699728	0.10377358	0.70913462	0.44174997	0.42857143
combinedAll_PT_DMR	SDKZ0057	PT-altered	chr2_38367289_38367537	20	13	0.79629630	0.53333333	1.00000000	0.53512432	0.15740741	0.67947033	0.47138323	0.35714286
combinedAll_PT_DMR	SDKZ0057	PT-healthy	chr2_42708881_42709058	26	9	0.64285714	0.36842105	0.78947368	0.48604355	0.10714286	0.56593179	0.61338158	0.53485450
combinedAll_PT_DMR	SDKZ0057	PT-altered	chr2_42708881_42709058	25	9	0.69369369	0.26315789	0.73684211	0.36313426	0.04504505	0.59295322	0.45347984	0.76018519
combinedAll_PT_DMR	SDKZ0057	PT-healthy	chr2_75493247_75493597	25	24	0.45918367	0.30000000	0.45000000	0.28688185	0.05102041	0.30560647	0.48662679	0.80780093
combinedAll_PT_DMR	SDKZ0057	PT-altered	chr2_75493247_75493597	27	24	0.57345972	0.16666667	0.66666667	0.48029873	0.09004739	0.55391723	0.42110611	0.87343474
combinedAll_PT_DMR	SDKZ0057	PT-healthy	chr2_85306826_85306966	11	11	0.13725490	0.27272727	0.27272727	0.01423049	0.11764706	0.06079545	0.40692186	1.00000000
combinedAll_PT_DMR	SDKZ0057	PT-altered	chr2_85306826_85306966	21	11	0.12352941	0.38095238	0.38095238	0.00413643	0.21764706	0.03759699	0.45225659	0.57886558
combinedAll_PT_DMR	SDKZ0057	PT-healthy	chr2_85503374_85503623	44	11	0.08196721	0.52000000	0.52000000	0.00182149	0.33879781	0.01928108	0.52686945	0.00515739
combinedAll_PT_DMR	SDKZ0057	PT-altered	chr2_85503374_85503623	43	11	0.24022346	0.45454545	0.54545455	0.02301409	0.26815642	0.16991196	0.63035019	0.36427991
combinedAll_PT_DMR	SDKZ0057	PT-healthy	chr2_85651582_85651824	26	11	0.17054264	0.38095238	0.42857143	0.01962338	0.27906977	0.08160276	0.57707082	1.00000000
combinedAll_PT_DMR	SDKZ0057	PT-altered	chr2_85651582_85651824	25	11	0.09090909	0.36842105	0.36842105	0.00355750	0.23140496	0.03516488	0.32983555	-0.01562500
combinedAll_PT_DMR	SDKZ0057	PT-healthy	chr2_91739297_91739389	17	8	0.09090909	0.07142857	0.14285714	0.06834967	0.03409091	0.07589286	0.16126250	0.93650794
combinedAll_PT_DMR	SDKZ0057	PT-altered	chr2_91739297_91739389	18	8	0.26168224	0.35714286	0.42857143	0.08175153	0.09345794	0.19786560	0.44240072	0.59157227
combinedAll_PT_DMR	SDKZ0057	PT-healthy	chr2_176132354_176132826	34	26	0.83333333	0.15384615	0.88461538	0.83426718	0.07070707	0.79057603	0.31815956	0.71747385
combinedAll_PT_DMR	SDKZ0057	PT-altered	chr2_176132354_176132826	39	26	0.81818182	0.29032258	0.90322581	0.77921023	0.06611570	0.74397460	0.36179735	0.80824531
combinedAll_PT_DMR	SDKZ0057	PT-healthy	chr2_176139008_176139388	32	20	0.65161290	0.35000000	0.85000000	0.35873990	0.17419355	0.60569236	0.53607065	0.32257937
combinedAll_PT_DMR	SDKZ0057	PT-altered	chr2_176139008_176139388	36	20	0.53768844	0.24137931	0.62068966	0.47154598	0.08040201	0.46362201	0.58570903	0.60575132
combinedAll_PT_DMR	SDKZ0057	PT-healthy	chr2_178108239_178108390	18	13	0.06493506	0.26666667	0.26666667	0.00297979	0.30519481	0.00780595	0.20900925	1.00000000
combinedAll_PT_DMR	SDKZ0057	PT-altered	chr2_178108239_178108390	21	13	0.11510791	0.31250000	0.31250000	0.00990003	0.27338129	0.05236111	0.24841766	0.42857143
combinedAll_PT_DMR	SDKZ0057	PT-healthy	chr2_190929506_190929765	29	10	0.02884615	0.25000000	0.25000000	0.00137363	0.14423077	0.00694444	0.24973814	-0.01562500
combinedAll_PT_DMR	SDKZ0057	PT-altered	chr2_190929506_190929765	31	10	0.05172414	0.06250000	0.06250000	0.00436830	0.04310345	0.01000000	0.10240836	1.00000000
combinedAll_PT_DMR	SDKZ0057	PT-healthy	chr2_205974279_205974497	24	13	0.19230769	0.25000000	0.31250000	0.03392086	0.12307692	0.13161892	0.35646785	0.55555556
combinedAll_PT_DMR	SDKZ0057	PT-altered	chr2_205974279_205974497	38	13	0.25225225	0.33333333	0.40740741	0.02875756	0.17117117	0.14848321	0.49470747	0.38850000
combinedAll_PT_DMR	SDKZ0057	PT-healthy	chr2_231418764_231418928	20	7	0.25954198	0.33333333	0.50000000	0.05995416	0.16030534	0.23022762	0.53514920	0.38065844
combinedAll_PT_DMR	SDKZ0057	PT-altered	chr2_231418764_231418928	28	7	0.39655172	0.40000000	0.65000000	0.19133858	0.19540230	0.33074516	0.55118245	0.51391135
combinedAll_PT_DMR	SDKZ0057	PT-healthy	chr2_235937215_235937334	19	8	0.03125000	0.00000000	0.00000000	0.00127165	0.02083333	0.00000000	-0.00000000	1.00000000
combinedAll_PT_DMR	SDKZ0057	PT-altered	chr2_235937215_235937334	23	8	0.04918033	0.18750000	0.18750000	0.00286796	0.14754098	0.01450327	0.32618088	0.41138070
combinedAll_PT_DMR	SDKZ0057	PT-healthy	chr2_240895693_240895921	24	17	0.20467836	0.16666667	0.22222222	0.12107428	0.09356725	0.11049108	0.46426023	0.65071463
combinedAll_PT_DMR	SDKZ0057	PT-altered	chr2_240895693_240895921	21	17	0.42647059	0.73333333	0.73333333	0.26967478	0.36764706	0.26214346	0.55829930	0.25000000
combinedAll_PT_DMR	SDKZ0057	PT-healthy	chr2_241735898_241736081	22	12	0.02777778	0.17647059	0.17647059	0.00050505	0.11666667	0.00516459	0.17869522	0.18633351
combinedAll_PT_DMR	SDKZ0057	PT-altered	chr2_241735898_241736081	25	12	0.02205882	0.06250000	0.06250000	0.00072867	0.11764706	0.00097656	0.11276455	1.00000000
combinedAll_PT_DMR	SDKZ0057	PT-healthy	chr20_416211_416361	20	9	0.22727273	0.41176471	0.47058824	0.09913980	0.28181818	0.14292484	0.49123859	0.62731481
combinedAll_PT_DMR	SDKZ0057	PT-altered	chr20_416211_416361	16	9	0.33333333	0.35714286	0.57142857	0.06673438	0.21875000	0.28566418	0.57570301	0.52444444
combinedAll_PT_DMR	SDKZ0057	PT-healthy	chr20_57563609_57563776	24	10	0.39705882	0.45000000	0.55000000	0.09126306	0.19117647	0.26744537	0.61251728	0.51780882
combinedAll_PT_DMR	SDKZ0057	PT-altered	chr20_57563609_57563776	29	10	0.27407407	0.41666667	0.58333333	0.02784757	0.28148148	0.21806584	0.54453856	0.35694444
combinedAll_PT_DMR	SDKZ0057	PT-healthy	chr20_62018136_62018223	15	5	0.15789474	0.30000000	0.30000000	0.01075129	0.21052632	0.03971443	0.26173898	0.36000000
combinedAll_PT_DMR	SDKZ0057	PT-altered	chr20_62018136_62018223	13	5	0.35820896	0.09090909	0.36363636	0.61078623	0.01492537	0.30555556	0.35413413	0.79960317
combinedAll_PT_DMR	SDKZ0057	PT-healthy	chr20_62178948_62179053	12	6	0.42857143	0.09090909	0.36363636	0.17752604	0.03174603	0.29629630	0.47913816	0.71428571
combinedAll_PT_DMR	SDKZ0057	PT-altered	chr20_62178948_62179053	23	6	0.28712871	0.06250000	0.25000000	0.26501383	0.02970297	0.23341837	0.26985979	0.84523810
combinedAll_PT_DMR	SDKZ0057	PT-healthy	chr21_36200700_36200774	14	5	0.15730337	0.30769231	0.30769231	0.06041904	0.12359551	0.10208927	0.37089049	1.00000000
combinedAll_PT_DMR	SDKZ0057	PT-altered	chr21_36200700_36200774	16	5	0.31000000	0.21428571	0.28571429	0.13096084	0.07000000	0.16811343	0.45376810	0.71164021
combinedAll_PT_DMR	SDKZ0057	PT-healthy	chr21_45370689_45370869	22	13	0.27941176	0.05000000	0.25000000	0.30675160	0.00735294	0.21953125	0.31383031	0.86038708
combinedAll_PT_DMR	SDKZ0057	PT-altered	chr21_45370689_45370869	27	13	0.02097902	0.05000000	0.05000000	0.00069492	0.04195804	0.00102041	0.02831858	1.00000000
combinedAll_PT_DMR	SDKZ0057	PT-healthy	chr22_43981191_43981297	15	8	0.32911392	0.45454545	0.54545455	0.02095632	0.29113924	0.14573645	0.59839558	0.62500000
combinedAll_PT_DMR	SDKZ0057	PT-altered	chr22_43981191_43981297	16	8	0.62068966	0.50000000	0.83333333	0.24152452	0.20689655	0.49958976	0.75171851	0.48250729
combinedAll_PT_DMR	SDKZ0057	PT-healthy	chr22_46511407_46511564	25	7	0.13333333	0.14285714	0.21428571	0.09287587	0.06666667	0.12837099	0.37854945	0.72123016
combinedAll_PT_DMR	SDKZ0057	PT-altered	chr22_46511407_46511564	27	7	0.35042735	0.40000000	0.45000000	0.06532823	0.10256410	0.23641582	0.54214651	0.42194262
combinedAll_PT_DMR	SDKZ0057	PT-healthy	chr3_32847258_32847321	18	5	0.32432432	0.50000000	0.62500000	0.04391348	0.34234234	0.20362564	0.67365028	0.54843750
combinedAll_PT_DMR	SDKZ0057	PT-altered	chr3_32847258_32847321	12	5	0.45833333	0.45454545	0.81818182	0.26149691	0.38888889	0.40282931	0.59436094	0.57671958
combinedAll_PT_DMR	SDKZ0057	PT-healthy	chr3_41884129_41884216	23	5	0.10476190	0.16666667	0.22222222	0.02398313	0.07619048	0.09945988	0.24939617	0.69717262
combinedAll_PT_DMR	SDKZ0057	PT-altered	chr3_41884129_41884216	20	5	0.35802469	0.00000000	0.45454545	0.42094340	0.01234568	0.45454545	0.24496719	0.94047619
combinedAll_PT_DMR	SDKZ0057	PT-healthy	chr3_47544424_47544521	17	6	0.09459459	0.00000000	0.09090909	0.01858184	0.00000000	0.09090909	0.06450467	1.00000000
combinedAll_PT_DMR	SDKZ0057	PT-altered	chr3_47544424_47544521	22	6	0.08139535	0.15384615	0.15384615	0.00769014	0.09302326	0.04807692	0.12054480	0.62731481
combinedAll_PT_DMR	SDKZ0057	PT-healthy	chr3_50277128_50277379	18	14	0.04895105	0.37500000	0.37500000	0.00118093	0.34265734	0.00816999	0.29456961	1.00000000
combinedAll_PT_DMR	SDKZ0057	PT-altered	chr3_50277128_50277379	38	14	0.06993007	0.40540541	0.40540541	0.00171134	0.33916084	0.01954528	0.33752376	-0.03769841
combinedAll_PT_DMR	SDKZ0057	PT-healthy	chr3_61992470_61992827	43	16	0.02870813	0.07692308	0.07692308	0.00074102	0.05263158	0.00320513	0.11212409	-0.00591716
combinedAll_PT_DMR	SDKZ0057	PT-altered	chr3_61992470_61992827	34	16	0.11891892	0.38709677	0.38709677	0.00657850	0.21621622	0.05872760	0.41139059	0.15345194
combinedAll_PT_DMR	SDKZ0057	PT-healthy	chr3_100335709_100335831	20	7	0.20192308	0.37500000	0.37500000	0.01797219	0.25000000	0.05538141	0.50763858	0.55856481
combinedAll_PT_DMR	SDKZ0057	PT-altered	chr3_100335709_100335831	16	7	0.20000000	0.50000000	0.50000000	0.02945345	0.26666667	0.11004717	0.49542832	0.40724868
combinedAll_PT_DMR	SDKZ0057	PT-healthy	chr3_100336714_100336917	18	9	0.32530120	0.00000000	0.35714286	0.31952253	0.02409639	0.35714286	0.23938837	1.00000000
combinedAll_PT_DMR	SDKZ0057	PT-altered	chr3_100336714_100336917	22	9	0.21000000	0.26315789	0.36842105	0.02674552	0.12000000	0.15935673	0.39509624	0.44409906
combinedAll_PT_DMR	SDKZ0057	PT-healthy	chr3_103105597_103105767	22	8	0.26548673	0.10526316	0.26315789	0.51483892	0.01769912	0.20683405	0.34080503	0.89987245
combinedAll_PT_DMR	SDKZ0057	PT-altered	chr3_103105597_103105767	34	8	0.20670391	0.12000000	0.28000000	0.10815992	0.06703911	0.20984447	0.32847331	0.75377285
combinedAll_PT_DMR	SDKZ0057	PT-healthy	chr3_118996663_118996850	18	8	0.42718447	1.00000000	1.00000000	0.04637133	0.49514563	0.19806915	0.93191753	-0.05759637
combinedAll_PT_DMR	SDKZ0057	PT-altered	chr3_118996663_118996850	21	8	0.50000000	0.70588235	0.88235294	0.17051020	0.32291667	0.32928471	0.72796618	0.61904762
combinedAll_PT_DMR	SDKZ0057	PT-healthy	chr3_151109151_151109343	41	11	0.06140351	0.16129032	0.16129032	0.00283592	0.08771930	0.01624671	0.26066033	0.57933824
combinedAll_PT_DMR	SDKZ0057	PT-altered	chr3_151109151_151109343	22	11	0.25384615	0.22222222	0.38888889	0.10287476	0.10000000	0.23107836	0.40084372	0.67429375
combinedAll_PT_DMR	SDKZ0057	PT-healthy	chr3_185363480_185363623	13	7	0.57812500	0.53846154	0.76923077	0.21594660	0.18750000	0.45779871	0.60447664	0.21523810
combinedAll_PT_DMR	SDKZ0057	PT-altered	chr3_185363480_185363623	16	7	0.50000000	0.33333333	0.75000000	0.08492216	0.27272727	0.45436214	0.69257087	0.11111111
combinedAll_PT_DMR	SDKZ0057	PT-healthy	chr3_195616824_195616973	38	5	0.17241379	0.15789474	0.26315789	0.08993454	0.04137931	0.16492040	0.36378836	0.92824519
combinedAll_PT_DMR	SDKZ0057	PT-altered	chr3_195616824_195616973	43	5	0.35526316	0.22222222	0.38888889	0.61225578	0.09210526	0.28086735	0.39289910	0.72924107
combinedAll_PT_DMR	SDKZ0057	PT-healthy	chr4_1842855_1843385	51	21	0.03319502	0.08333333	0.08333333	0.00215392	0.04149378	0.01792800	0.07809557	0.79881657
combinedAll_PT_DMR	SDKZ0057	PT-altered	chr4_1842855_1843385	47	21	0.04054054	0.15625000	0.15625000	0.00178661	0.13963964	0.01368658	0.22949686	-0.04761905
combinedAll_PT_DMR	SDKZ0057	PT-healthy	chr4_7029364_7029529	24	9	0.03305785	0.05882353	0.05882353	0.00320530	0.02479339	0.01200480	0.13036860	1.00000000
combinedAll_PT_DMR	SDKZ0057	PT-altered	chr4_7029364_7029529	22	9	0.20535714	0.23076923	0.30769231	0.04430437	0.08928571	0.17570251	0.29372013	0.69960317
combinedAll_PT_DMR	SDKZ0057	PT-healthy	chr4_9070120_9070489	39	12	0.05161290	0.07142857	0.10714286	0.00954422	0.02580645	0.05803571	0.11475588	0.82171474
combinedAll_PT_DMR	SDKZ0057	PT-altered	chr4_9070120_9070489	50	12	0.06043956	0.06250000	0.09375000	0.00828491	0.04945055	0.04150391	0.19031259	0.76754676
combinedAll_PT_DMR	SDKZ0057	PT-healthy	chr4_39999587_39999721	16	11	0.34579439	0.71428571	0.71428571	0.05324871	0.40186916	0.17765175	0.72344286	0.44995591
combinedAll_PT_DMR	SDKZ0057	PT-altered	chr4_39999587_39999721	15	11	0.26804124	0.38461538	0.53846154	0.03732224	0.32989691	0.20440956	0.58464667	0.70370370
combinedAll_PT_DMR	SDKZ0057	PT-healthy	chr4_40416076_40416277	26	9	0.14814815	0.23529412	0.35294118	0.01851888	0.17592593	0.15653136	0.35927318	0.62859623
combinedAll_PT_DMR	SDKZ0057	PT-altered	chr4_40416076_40416277	27	9	0.07547170	0.25000000	0.25000000	0.00223974	0.11320755	0.03093750	0.24701592	1.00000000
combinedAll_PT_DMR	SDKZ0057	PT-healthy	chr4_71075644_71075707	22	5	0.32624113	0.31818182	0.50000000	0.12803646	0.21276596	0.25690365	0.48657816	0.70048722
combinedAll_PT_DMR	SDKZ0057	PT-altered	chr4_71075644_71075707	10	5	0.50000000	0.20000000	0.60000000	0.36977778	0.10000000	0.47551020	0.42604063	0.86666667
combinedAll_PT_DMR	SDKZ0057	PT-healthy	chr4_82510194_82510257	12	5	0.24050633	0.66666667	0.66666667	0.01491578	0.49367089	0.09006590	0.66273007	0.26666667
combinedAll_PT_DMR	SDKZ0057	PT-altered	chr4_82510194_82510257	13	5	0.39784946	0.90909091	0.90909091	0.03026065	0.49462366	0.13326857	0.88333137	0.24404762
combinedAll_PT_DMR	SDKZ0057	PT-healthy	chr4_82779054_82779156	15	7	0.22368421	0.70000000	0.70000000	0.01802346	0.40789474	0.11178827	0.57891162	0.42857143
combinedAll_PT_DMR	SDKZ0057	PT-altered	chr4_82779054_82779156	13	7	0.17241379	0.58333333	0.58333333	0.00852792	0.41379310	0.04049131	0.47959881	0.34654018
combinedAll_PT_DMR	SDKZ0057	PT-healthy	chr4_99086813_99086896	16	7	0.33333333	0.53333333	0.66666667	0.03701813	0.28125000	0.25911471	0.66356789	0.51047619
combinedAll_PT_DMR	SDKZ0057	PT-altered	chr4_99086813_99086896	15	7	0.50000000	0.41666667	0.75000000	0.21519773	0.17021277	0.48959894	0.55070786	0.51606481
combinedAll_PT_DMR	SDKZ0057	PT-healthy	chr4_99087106_99087390	23	18	0.07236842	0.25000000	0.25000000	0.00267604	0.17763158	0.02363771	0.31984070	0.00000000
combinedAll_PT_DMR	SDKZ0057	PT-altered	chr4_99087106_99087390	27	18	0.13043478	0.20000000	0.20000000	0.21285841	0.14906832	0.04986224	0.26349704	0.63470018
combinedAll_PT_DMR	SDKZ0057	PT-healthy	chr4_128777896_128778055	26	7	0.12389381	0.20000000	0.26666667	0.01943459	0.08849558	0.09839607	0.33938800	0.71011905
combinedAll_PT_DMR	SDKZ0057	PT-altered	chr4_128777896_128778055	20	7	0.04651163	0.20000000	0.20000000	0.00274338	0.06976744	0.02013889	0.21934677	1.00000000
combinedAll_PT_DMR	SDKZ0057	PT-healthy	chr4_128778218_128778819	45	36	0.07142857	0.10000000	0.15000000	0.06809102	0.08116883	0.05999280	0.20324384	0.82585123
combinedAll_PT_DMR	SDKZ0057	PT-altered	chr4_128778218_128778819	44	36	0.14532872	0.22857143	0.28571429	0.04064638	0.14186851	0.09968959	0.37666357	0.61058201
combinedAll_PT_DMR	SDKZ0057	PT-healthy	chr4_139064598_139064804	30	11	0.04294479	0.18181818	0.18181818	0.00105423	0.10429448	0.01797310	0.13362218	0.27272727
combinedAll_PT_DMR	SDKZ0057	PT-altered	chr4_139064598_139064804	24	11	0.09174312	0.00000000	0.07692308	0.06331609	0.05504587	0.07692308	0.11530401	1.00000000
combinedAll_PT_DMR	SDKZ0057	PT-healthy	chr4_147661562_147661746	33	9	0.18404908	0.25806452	0.32258065	0.03390047	0.14110429	0.12856155	0.32831054	0.67757937
combinedAll_PT_DMR	SDKZ0057	PT-altered	chr4_147661562_147661746	23	9	0.24390244	0.04545455	0.27272727	0.13821344	0.01626016	0.24363636	0.25401505	0.86363636
combinedAll_PT_DMR	SDKZ0057	PT-healthy	chr4_186538294_186538543	27	10	0.51111111	0.31578947	0.63157895	0.31761750	0.11111111	0.45317125	0.49679713	0.63624339
combinedAll_PT_DMR	SDKZ0057	PT-altered	chr4_186538294_186538543	23	10	0.42857143	0.41666667	0.66666667	0.13960817	0.20408163	0.33579282	0.55347004	0.41439815
combinedAll_PT_DMR	SDKZ0057	PT-healthy	chr4_186572586_186572694	23	7	0.11200000	0.29411765	0.29411765	0.00835049	0.15200000	0.04226891	0.36553220	0.61179255
combinedAll_PT_DMR	SDKZ0057	PT-altered	chr4_186572586_186572694	21	7	0.33980583	0.21428571	0.42857143	0.12243814	0.08737864	0.25781250	0.52641805	0.56386484
combinedAll_PT_DMR	SDKZ0057	PT-healthy	chr4_186697328_186697425	26	11	0.05263158	0.19047619	0.19047619	0.00179565	0.14210526	0.01568786	0.13291196	0.81481481
combinedAll_PT_DMR	SDKZ0057	PT-altered	chr4_186697328_186697425	16	11	0.20000000	0.23076923	0.30769231	0.12293152	0.18947368	0.09935897	0.39381872	0.42857143
combinedAll_PT_DMR	SDKZ0057	PT-healthy	chr5_1099239_1099477	36	14	0.01250000	0.06060606	0.06060606	0.00022727	0.04583333	0.00185529	0.07253233	0.43750000
combinedAll_PT_DMR	SDKZ0057	PT-altered	chr5_1099239_1099477	27	14	0.02234637	0.12500000	0.12500000	0.00040630	0.12290503	0.00213542	0.18099641	-0.04761905
combinedAll_PT_DMR	SDKZ0057	PT-healthy	chr5_1109738_1110226	40	20	0.02127660	0.13793103	0.13793103	0.00059102	0.08510638	0.00587165	0.14404643	-0.02777778
combinedAll_PT_DMR	SDKZ0057	PT-altered	chr5_1109738_1110226	29	20	0.02758621	0.12500000	0.12500000	0.00061303	0.07586207	0.00709491	0.11188626	0.42857143
combinedAll_PT_DMR	SDKZ0057	PT-healthy	chr5_1337781_1337963	19	9	0.27586207	0.57142857	0.64285714	0.69957422	0.32183908	0.12751984	0.69834075	0.22619048
combinedAll_PT_DMR	SDKZ0057	PT-altered	chr5_1337781_1337963	16	9	0.24444444	0.76923077	0.76923077	0.01428170	0.54444444	0.10820812	0.76694569	0.34744268
combinedAll_PT_DMR	SDKZ0057	PT-healthy	chr5_27121490_27121751	34	9	0.16326531	0.22222222	0.22222222	0.02806548	0.07482993	0.07295971	0.59106470	0.63636364
combinedAll_PT_DMR	SDKZ0057	PT-altered	chr5_27121490_27121751	34	9	0.21739130	0.12500000	0.12500000	0.03462025	0.03623188	0.05188776	0.22833352	0.55130952
combinedAll_PT_DMR	SDKZ0057	PT-healthy	chr5_35135318_35135382	16	6	0.13157895	0.40000000	0.40000000	0.01866029	0.25000000	0.04155329	0.41231747	0.45642931
combinedAll_PT_DMR	SDKZ0057	PT-altered	chr5_35135318_35135382	18	6	0.25316456	0.30000000	0.40000000	0.16570980	0.15189873	0.16214512	0.52569826	0.41443374
combinedAll_PT_DMR	SDKZ0057	PT-healthy	chr5_35989808_35990048	23	13	0.04225352	0.00000000	0.05882353	0.00408385	0.00000000	0.05882353	0.02526674	1.00000000
combinedAll_PT_DMR	SDKZ0057	PT-altered	chr5_35989808_35990048	24	13	0.22727273	0.09090909	0.22727273	0.19177325	0.01515152	0.18957328	0.27711215	1.00000000
combinedAll_PT_DMR	SDKZ0057	PT-healthy	chr5_39447944_39448159	25	12	0.15254237	0.12500000	0.18750000	0.06090348	0.06779661	0.10939493	0.23398350	0.91428571
combinedAll_PT_DMR	SDKZ0057	PT-altered	chr5_39447944_39448159	34	12	0.11184211	0.09090909	0.13636364	0.04046350	0.07236842	0.05326705	0.29630865	0.71005291
combinedAll_PT_DMR	SDKZ0057	PT-healthy	chr5_73801121_73801401	33	17	0.09696970	0.13043478	0.13043478	0.01537228	0.01818182	0.08584541	0.14854407	1.00000000
combinedAll_PT_DMR	SDKZ0057	PT-altered	chr5_73801121_73801401	30	17	0.34146341	0.30434783	0.52173913	0.37265061	0.15853659	0.26557300	0.53644448	0.57146400
combinedAll_PT_DMR	SDKZ0057	PT-healthy	chr5_77031536_77031734	27	9	0.29370629	0.45454545	0.50000000	0.03604323	0.23076923	0.15515783	0.68512163	1.00000000
combinedAll_PT_DMR	SDKZ0057	PT-altered	chr5_77031536_77031734	34	9	0.32984293	0.37500000	0.45833333	0.07793621	0.20942408	0.17089318	0.69478868	1.00000000
combinedAll_PT_DMR	SDKZ0057	PT-healthy	chr5_78983042_78983348	30	15	0.39062500	0.50000000	0.71428571	0.08664810	0.24218750	0.27444222	0.81763415	0.37563933
combinedAll_PT_DMR	SDKZ0057	PT-altered	chr5_78983042_78983348	25	15	0.55652174	0.40000000	0.80000000	0.17933864	0.13043478	0.51048429	0.70456115	0.52003023
combinedAll_PT_DMR	SDKZ0057	PT-healthy	chr5_100187984_100188164	26	7	0.32258065	0.55000000	0.60000000	0.03222769	0.25000000	0.16925463	0.77622586	0.22672633
combinedAll_PT_DMR	SDKZ0057	PT-altered	chr5_100187984_100188164	17	7	0.62162162	0.36363636	0.72727273	0.45718437	0.16216216	0.47414141	0.58991600	0.40000000
combinedAll_PT_DMR	SDKZ0057	PT-healthy	chr5_149734041_149734308	30	13	0.05673759	0.14285714	0.14285714	0.00331334	0.09929078	0.01718173	0.24613248	0.22534014
combinedAll_PT_DMR	SDKZ0057	PT-altered	chr5_149734041_149734308	26	13	0.14893617	0.30000000	0.35000000	0.03039480	0.20567376	0.09266929	0.42544296	0.49625000
combinedAll_PT_DMR	SDKZ0057	PT-healthy	chr5_149750713_149750852	19	7	0.07692308	0.06666667	0.13333333	0.01154243	0.07692308	0.06770833	0.09328500	0.77142857
combinedAll_PT_DMR	SDKZ0057	PT-altered	chr5_149750713_149750852	19	7	0.17977528	0.20000000	0.33333333	0.04052714	0.07865169	0.16950000	0.33754697	0.57669002
combinedAll_PT_DMR	SDKZ0057	PT-healthy	chr5_151373990_151374189	36	6	0.10714286	0.27272727	0.27272727	0.01368600	0.09821429	0.03772727	0.21987662	0.39438060
combinedAll_PT_DMR	SDKZ0057	PT-altered	chr5_151373990_151374189	36	6	0.42477876	0.25000000	0.66666667	0.49341962	0.06194690	0.53255208	0.37721462	0.93229167
combinedAll_PT_DMR	SDKZ0057	PT-healthy	chr6_900950_901073	27	5	0.05714286	0.18750000	0.18750000	0.01793871	0.07619048	0.04640625	0.18276611	0.54207003
combinedAll_PT_DMR	SDKZ0057	PT-altered	chr6_900950_901073	18	5	0.11594203	0.18181818	0.18181818	0.00925588	0.14492754	0.01073232	0.26456926	1.00000000
combinedAll_PT_DMR	SDKZ0057	PT-healthy	chr6_14133288_14133520	26	10	0.20512821	0.56250000	0.56250000	0.02068240	0.35042735	0.09410652	0.64213619	0.16472142
combinedAll_PT_DMR	SDKZ0057	PT-altered	chr6_14133288_14133520	25	10	0.53097345	0.64285714	0.78571429	0.18891510	0.19469027	0.36557382	0.73817323	0.29153817
combinedAll_PT_DMR	SDKZ0057	PT-healthy	chr6_14559444_14559558	11	5	0.60000000	0.60000000	0.80000000	0.29004329	0.23636364	0.38409580	0.71529814	0.57666667
combinedAll_PT_DMR	SDKZ0057	PT-altered	chr6_14559444_14559558	13	5	0.47457627	0.70000000	0.80000000	0.25125186	0.27118644	0.29247222	0.72548674	0.49197531
combinedAll_PT_DMR	SDKZ0057	PT-healthy	chr6_16220201_16220346	20	6	0.30909091	0.68750000	0.68750000	0.01993441	0.39090909	0.11421533	0.62237970	0.44444444
combinedAll_PT_DMR	SDKZ0057	PT-altered	chr6_16220201_16220346	27	6	0.27972028	0.57894737	0.57894737	0.04676405	0.31468531	0.13993026	0.59441950	0.28571429
combinedAll_PT_DMR	SDKZ0057	PT-healthy	chr6_24668058_24668370	24	11	0.03278689	0.10000000	0.10000000	0.00118211	0.06557377	0.00868056	0.13627243	1.00000000
